"lancamento_id","data","tipo","categoria","subcategoria","produto_id","quantidade","unidade","valor_unitario","valor_total","canal_venda","atividade","talhao_id","natureza_alocacao","evento_id","observacao"
"L2023_001598",2023-12-08,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",42.9,471.9,"feira_e_csa","horta",NA,"direto",NA,""
"L2023_001599",2023-12-08,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",39.73,397.3,"feira_e_csa","horta",NA,"direto",NA,""
"L2023_002334",2023-12-08,"despesa","manejo","mao_de_obra",NA,NA,NA,7029.43,7029.43,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2023_001601",2023-12-11,"receita","venda_produto","feira_local","HORTA_AVULSO",23.3,"kg",12.56,292.65,"feira_e_csa","horta",NA,"direto",NA,""
"L2023_002335",2023-12-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1243.19,1243.19,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2023_001602",2023-12-12,"receita","venda_produto","feira_local","HORTA_AVULSO",17,"kg",10.6,180.2,"feira_e_csa","horta",NA,"direto",NA,""
"L2023_001604",2023-12-18,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",45.78,320.46,"feira_e_csa","horta",NA,"direto",NA,""
"L2023_001605",2023-12-18,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",5,"caixa",36.1,180.5,"feira_e_csa","agrofloresta","T27","direto",NA,""
"L2023_001603",2023-12-20,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",41.08,205.4,"feira_e_csa","horta",NA,"direto",NA,""
"L2023_001610",2023-12-25,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",4,"caixa",47.81,191.24,"feira_e_csa","agrofloresta","T14","direto",NA,""
"L2023_002336",2023-12-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,998.82,998.82,NA,"geral",NA,"compartilhado",NA,""
"L2023_001606",2023-12-27,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",41.02,369.18,"feira_e_csa","horta",NA,"direto",NA,""
"L2023_001609",2023-12-27,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",38.25,382.5,"feira_e_csa","horta",NA,"direto",NA,""
"L2023_001607",2023-12-28,"receita","venda_produto","feira_local","HORTA_AVULSO",15.1,"kg",10.39,156.89,"feira_e_csa","horta",NA,"direto",NA,""
"L2023_001608",2023-12-29,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",41.95,335.6,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001612",2024-01-01,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",38.75,348.75,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001614",2024-01-01,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",4,"caixa",52.18,208.72,"feira_e_csa","agrofloresta","T36","direto",NA,""
"L2024_001611",2024-01-04,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",41.23,535.99,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001613",2024-01-05,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",43.99,351.92,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001616",2024-01-08,"receita","venda_produto","feira_local","HORTA_AVULSO",15.3,"kg",10.09,154.38,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001618",2024-01-08,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",8,"caixa",47.43,379.44,"feira_e_csa","agrofloresta","T06","direto",NA,""
"L2024_002337",2024-01-08,"despesa","manejo","mao_de_obra",NA,NA,NA,7285.77,7285.77,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2024_001617",2024-01-09,"receita","venda_produto","feira_local","HORTA_AVULSO",11.6,"kg",12.46,144.54,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002338",2024-01-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1208.86,1208.86,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2024_001615",2024-01-12,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",49.54,743.1,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001621",2024-01-15,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",3,"caixa",52.58,157.74,"feira_e_csa","agrofloresta","T27","direto",NA,""
"L2024_001619",2024-01-16,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",43.65,567.45,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001620",2024-01-17,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",46.1,645.4,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001622",2024-01-22,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",39.55,237.3,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001625",2024-01-22,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",7,"caixa",54.51,381.57,"feira_e_csa","agrofloresta","T29","direto",NA,""
"L2024_001624",2024-01-24,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",39.37,236.22,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001623",2024-01-26,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",40.76,326.08,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002339",2024-01-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,991.41,991.41,NA,"geral",NA,"compartilhado",NA,""
"L2024_001627",2024-01-29,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",43.68,262.08,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001626",2024-02-01,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",40.46,242.76,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001630",2024-02-05,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",8,"caixa",48.91,391.28,"feira_e_csa","agrofloresta","T25","direto",NA,""
"L2024_001631",2024-02-05,"receita","venda_produto","mudas","MUDA",69,"unidade",10.82,746.58,"viveiro","viveiro",NA,"direto",NA,""
"L2024_001628",2024-02-06,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",34.54,276.32,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001629",2024-02-07,"receita","venda_produto","feira_local","HORTA_AVULSO",20.9,"kg",10.07,210.46,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002340",2024-02-08,"despesa","manejo","mao_de_obra",NA,NA,NA,6132.34,6132.34,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2024_002341",2024-02-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1020.8,1020.8,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2024_001633",2024-02-12,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",38.96,350.64,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001634",2024-02-12,"receita","venda_produto","feira_local","HORTA_AVULSO",15.8,"kg",10.93,172.69,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001635",2024-02-12,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",7,"caixa",43.23,302.61,"feira_e_csa","agrofloresta","T31","direto",NA,""
"L2024_001632",2024-02-14,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",45.44,499.84,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002342",2024-02-16,"despesa","insumo","composto_e_cobertura",NA,NA,NA,8744.59,8744.59,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2024_001638",2024-02-19,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",10,"caixa",41.11,411.1,"feira_e_csa","agrofloresta","T09","direto",NA,""
"L2024_001636",2024-02-20,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",38.08,228.48,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001637",2024-02-22,"receita","venda_produto","feira_local","HORTA_AVULSO",10.4,"kg",9.77,101.61,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001641",2024-02-26,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",6,"caixa",40.12,240.72,"feira_e_csa","agrofloresta","T19","direto",NA,""
"L2024_002343",2024-02-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,1000.85,1000.85,NA,"geral",NA,"compartilhado",NA,""
"L2024_001639",2024-02-28,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",41.72,375.48,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001640",2024-03-01,"receita","venda_produto","feira_local","HORTA_AVULSO",24.4,"kg",9.32,227.41,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001642",2024-03-04,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",40.57,202.85,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001643",2024-03-06,"receita","venda_produto","feira_local","HORTA_AVULSO",24.6,"kg",10.58,260.27,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002344",2024-03-08,"despesa","manejo","mao_de_obra",NA,NA,NA,5833.83,5833.83,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2024_002345",2024-03-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1385.2,1385.2,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2024_001644",2024-03-13,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",42.46,636.9,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001645",2024-03-13,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",47.29,283.74,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002346",2024-03-16,"despesa","insumo","composto_e_cobertura",NA,NA,NA,8736.58,8736.58,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2024_001650",2024-03-18,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",3,"caixa",56.27,168.81,"feira_e_csa","agrofloresta","T30","direto",NA,""
"L2024_001646",2024-03-21,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",39.46,197.3,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001647",2024-03-21,"receita","venda_produto","feira_local","HORTA_AVULSO",24.9,"kg",11.09,276.14,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001649",2024-03-21,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",47.62,619.06,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001648",2024-03-22,"receita","venda_produto","feira_local","HORTA_AVULSO",17.9,"kg",10.71,191.71,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002347",2024-03-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,1134.86,1134.86,NA,"geral",NA,"compartilhado",NA,""
"L2024_001652",2024-03-27,"receita","venda_produto","feira_local","HORTA_AVULSO",10.4,"kg",12.79,133.02,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001651",2024-03-29,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",31.86,350.46,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001655",2024-04-01,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",10,"caixa",41.72,417.2,"feira_e_csa","agrofloresta","T19","direto",NA,""
"L2024_001654",2024-04-03,"receita","venda_produto","feira_local","HORTA_AVULSO",23.8,"kg",11.66,277.51,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001653",2024-04-04,"receita","venda_produto","feira_local","HORTA_AVULSO",23.1,"kg",11.57,267.27,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001660",2024-04-08,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",7,"caixa",41.69,291.83,"feira_e_csa","agrofloresta","T36","direto",NA,""
"L2024_002348",2024-04-08,"despesa","manejo","mao_de_obra",NA,NA,NA,5525.22,5525.22,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2024_001659",2024-04-10,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",37.95,569.25,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001656",2024-04-11,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",41.7,625.5,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002349",2024-04-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1367.79,1367.79,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2024_001657",2024-04-12,"receita","venda_produto","feira_local","HORTA_AVULSO",16.9,"kg",10.19,172.21,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001658",2024-04-12,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",38.43,499.59,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001663",2024-04-15,"receita","venda_produto","feira_local","HORTA_AVULSO",11,"kg",8.65,95.15,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001664",2024-04-15,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",4,"caixa",49.17,196.68,"feira_e_csa","agrofloresta","T19","direto",NA,""
"L2024_001662",2024-04-16,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",46.58,652.12,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001661",2024-04-18,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",35.89,287.12,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001667",2024-04-24,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",42.68,469.48,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001666",2024-04-25,"receita","venda_produto","feira_local","HORTA_AVULSO",15.5,"kg",10.44,161.82,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001665",2024-04-26,"receita","venda_produto","feira_local","HORTA_AVULSO",24.1,"kg",10.34,249.19,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001668",2024-04-26,"receita","venda_produto","feira_local","HORTA_AVULSO",17.6,"kg",10.81,190.26,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002350",2024-04-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,997.48,997.48,NA,"geral",NA,"compartilhado",NA,""
"L2024_001670",2024-05-01,"receita","venda_produto","feira_local","HORTA_AVULSO",19.8,"kg",12.53,248.09,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001669",2024-05-03,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",45.16,587.08,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001673",2024-05-06,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",42.76,427.6,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001674",2024-05-07,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",48.4,242,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001672",2024-05-08,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",38.27,535.78,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002351",2024-05-08,"despesa","manejo","mao_de_obra",NA,NA,NA,6814.46,6814.46,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2024_001671",2024-05-09,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",35.84,286.72,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002352",2024-05-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1384.63,1384.63,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2024_001678",2024-05-13,"receita","venda_produto","feira_local","HORTA_CESTA",5,"cesta",45.65,228.25,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001676",2024-05-14,"receita","venda_produto","feira_local","HORTA_AVULSO",19.9,"kg",11.44,227.66,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001677",2024-05-15,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",38.97,467.64,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001675",2024-05-16,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",31.87,446.18,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001680",2024-05-20,"receita","venda_produto","feira_local","HORTA_AVULSO",23.8,"kg",11.62,276.56,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002353",2024-05-20,"despesa","manejo","colheita_e_beneficiamento",NA,NA,NA,4398.35,4398.35,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2024_001679",2024-05-22,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",37.65,376.5,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002354",2024-05-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,930.63,930.63,NA,"geral",NA,"compartilhado",NA,""
"L2024_001681",2024-05-28,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",46.87,421.83,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001682",2024-05-29,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",36.9,516.6,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001684",2024-06-03,"receita","venda_produto","feira_local","HORTA_AVULSO",8.3,"kg",11,91.3,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001683",2024-06-07,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",47.87,526.57,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002355",2024-06-08,"despesa","manejo","mao_de_obra",NA,NA,NA,6405.82,6405.82,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2024_001685",2024-06-10,"receita","venda_produto","feira_local","HORTA_AVULSO",15,"kg",12.19,182.85,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001686",2024-06-10,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",37.79,226.74,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001687",2024-06-10,"receita","venda_produto","cafe_verde","CAF_SACA",10,"saca_60kg",901.05,9010.5,"cooperativa","cafeicultura","T33","direto",NA,"venda de safra"
"L2024_002356",2024-06-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1444.67,1444.67,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2024_001688",2024-06-19,"receita","venda_produto","feira_local","HORTA_AVULSO",19.5,"kg",10.12,197.34,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001689",2024-06-20,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",46.63,326.41,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001690",2024-06-20,"receita","venda_produto","feira_local","HORTA_AVULSO",19.7,"kg",12.34,243.1,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002357",2024-06-20,"despesa","manejo","colheita_e_beneficiamento",NA,NA,NA,4418.63,4418.63,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2024_001692",2024-06-24,"receita","venda_produto","feira_local","HORTA_CESTA",14,"cesta",43.14,603.96,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001693",2024-06-24,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",9,"caixa",50.78,457.02,"feira_e_csa","agrofloresta","T22","direto",NA,""
"L2024_002358",2024-06-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,853.51,853.51,NA,"geral",NA,"compartilhado",NA,""
"L2024_001691",2024-06-28,"receita","venda_produto","feira_local","HORTA_AVULSO",16.5,"kg",11.08,182.82,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001695",2024-07-01,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",47.93,479.3,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001696",2024-07-01,"receita","venda_produto","cafe_torrado","CAF_TORRADO",57,"pacote_250g",20.55,1171.35,"venda_direta","beneficiamento",NA,"direto",NA,""
"L2024_001697",2024-07-01,"receita","venda_produto","mudas","MUDA",34,"unidade",12.35,419.9,"viveiro","viveiro",NA,"direto",NA,""
"L2024_001694",2024-07-04,"receita","venda_produto","feira_local","HORTA_AVULSO",20.7,"kg",8.54,176.78,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001698",2024-07-08,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",33.49,267.92,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001699",2024-07-08,"receita","venda_produto","feira_local","HORTA_AVULSO",20.8,"kg",9.58,199.26,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002359",2024-07-08,"despesa","manejo","mao_de_obra",NA,NA,NA,5695.63,5695.63,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2024_002360",2024-07-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1129.04,1129.04,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2024_001703",2024-07-15,"receita","venda_produto","cafe_verde","CAF_SACA",9,"saca_60kg",874.06,7866.54,"cooperativa","cafeicultura","T16","direto",NA,"venda de safra"
"L2024_001701",2024-07-16,"receita","venda_produto","feira_local","HORTA_AVULSO",16.5,"kg",11.22,185.13,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001700",2024-07-17,"receita","venda_produto","feira_local","HORTA_AVULSO",14.6,"kg",10.23,149.36,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001702",2024-07-17,"receita","venda_produto","feira_local","HORTA_AVULSO",26.8,"kg",8.16,218.69,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002361",2024-07-20,"despesa","manejo","colheita_e_beneficiamento",NA,NA,NA,4599.79,4599.79,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2024_001707",2024-07-22,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",7,"caixa",44.89,314.23,"feira_e_csa","agrofloresta","T22","direto",NA,""
"L2024_001704",2024-07-23,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",38.72,309.76,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001705",2024-07-23,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",40.07,440.77,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001706",2024-07-25,"receita","venda_produto","feira_local","HORTA_AVULSO",21.7,"kg",12.14,263.44,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002362",2024-07-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,1082.49,1082.49,NA,"geral",NA,"compartilhado",NA,""
"L2024_001711",2024-07-29,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",42.29,422.9,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001712",2024-07-29,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",3,"caixa",42.93,128.79,"feira_e_csa","agrofloresta","T03","direto",NA,""
"L2024_001708",2024-07-31,"receita","venda_produto","feira_local","HORTA_AVULSO",20.5,"kg",11.04,226.32,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001709",2024-07-31,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",48.57,291.42,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001710",2024-08-01,"receita","venda_produto","feira_local","HORTA_CESTA",15,"cesta",40.95,614.25,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001717",2024-08-05,"receita","venda_produto","cafe_verde","CAF_SACA",24,"saca_60kg",967.64,23223.36,"cooperativa","cafeicultura","T27","direto",NA,"venda de safra"
"L2024_001716",2024-08-06,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",41.43,248.58,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001714",2024-08-07,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",41.07,533.91,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001715",2024-08-08,"receita","venda_produto","feira_local","HORTA_CESTA",7,"cesta",46.41,324.87,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002363",2024-08-08,"despesa","manejo","mao_de_obra",NA,NA,NA,6318.45,6318.45,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2024_001713",2024-08-09,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",39.32,432.52,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002364",2024-08-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1425.19,1425.19,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2024_001719",2024-08-13,"receita","venda_produto","feira_local","HORTA_CESTA",12,"cesta",43.1,517.2,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001720",2024-08-13,"receita","venda_produto","feira_local","HORTA_CESTA",6,"cesta",43.05,258.3,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001718",2024-08-15,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",38.4,307.2,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001721",2024-08-19,"receita","venda_produto","feira_local","HORTA_AVULSO",7.7,"kg",9.5,73.15,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001723",2024-08-19,"receita","venda_produto","banana_agroflorestal","BANANA_CAIXA",3,"caixa",49.65,148.95,"feira_e_csa","agrofloresta","T27","direto",NA,""
"L2024_001722",2024-08-23,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",41.59,415.9,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001726",2024-08-26,"receita","venda_produto","cafe_verde","CAF_SACA",18,"saca_60kg",888.9,16000.2,"cooperativa","cafeicultura","T22","direto",NA,"venda de safra"
"L2024_002365",2024-08-26,"despesa","infraestrutura","energia_e_manutencao",NA,NA,NA,1262.25,1262.25,NA,"geral",NA,"compartilhado",NA,""
"L2024_001725",2024-08-28,"receita","venda_produto","feira_local","HORTA_CESTA",8,"cesta",46.72,373.76,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001724",2024-08-30,"receita","venda_produto","feira_local","HORTA_CESTA",9,"cesta",48.78,439.02,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001728",2024-09-02,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",47.45,474.5,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001729",2024-09-02,"receita","venda_produto","cafe_verde","CAF_SACA",19,"saca_60kg",854.53,16236.07,"cooperativa","cafeicultura","T27","direto",NA,"venda de safra"
"L2024_001727",2024-09-06,"receita","venda_produto","feira_local","HORTA_AVULSO",8.2,"kg",9.65,79.13,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002366",2024-09-08,"despesa","manejo","mao_de_obra",NA,NA,NA,5846.97,5846.97,NA,"cafeicultura",NA,"compartilhado",NA,""
"L2024_001732",2024-09-09,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",42.63,426.3,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001733",2024-09-09,"receita","venda_produto","cafe_verde","CAF_SACA",21,"saca_60kg",924.64,19417.44,"cooperativa","cafeicultura","T26","direto",NA,"venda de safra"
"L2024_002367",2024-09-11,"despesa","operacao","transporte_e_embalagem",NA,NA,NA,1226.26,1226.26,NA,"beneficiamento",NA,"compartilhado",NA,""
"L2024_001730",2024-09-12,"receita","venda_produto","feira_local","HORTA_CESTA",11,"cesta",40.58,446.38,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001731",2024-09-12,"receita","venda_produto","feira_local","HORTA_CESTA",10,"cesta",41.45,414.5,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001734",2024-09-16,"receita","venda_produto","feira_local","HORTA_AVULSO",8.6,"kg",11.96,102.86,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_001736",2024-09-16,"receita","venda_produto","feira_local","HORTA_CESTA",13,"cesta",38.24,497.12,"feira_e_csa","horta",NA,"direto",NA,""
"L2024_002368",2024-09-16,"despesa","insumo","composto_e_cobertura",NA,NA,NA,8864.95,8864.95,NA,"cafeicultura",NA,"compartilhado",NA,""
