"talhao_id","ano_mes","temperatura_min_c","temperatura_max_c","amplitude_termica_c","umidade_relativa_pct","umidade_solo_pct","chuva_mm","sombreamento_pct"
"T29","2024-01",15,22.6,7.6,83,42.3,121.1,49
"T30","2024-01",15.7,24.5,8.8,76,42.5,121.1,29
"T31","2024-01",15.8,23.3,7.5,74,43.2,121.1,48
"T32","2024-01",16,22.6,6.6,80,44.7,121.1,43
"T33","2024-01",15.8,24.7,8.9,75,40.9,121.1,22
"T34","2024-01",15.5,24.8,9.3,79,43.3,121.1,29
"T35","2024-01",16.2,22.7,6.5,81,46,121.1,44
"T36","2024-01",14.7,23.9,9.2,80,42.1,121.1,39
"T01","2024-02",13,25,12,68,36.3,189.5,2
"T02","2024-02",14.6,18.4,3.8,73,45.9,189.5,50
"T03","2024-02",13.3,23,9.7,64,39.6,189.5,19
"T04","2024-02",13.6,21.9,8.3,75,38.4,189.5,34
"T05","2024-02",13.3,23.4,10,60,34.4,189.5,4
"T06","2024-02",12.9,21,8.1,71,42.5,189.5,27
"T07","2024-02",13.2,22.3,9.2,67,35.5,189.5,14
"T08","2024-02",13.8,22.5,8.7,70,35.8,189.5,13
"T09","2024-02",14.4,21.3,6.9,73,42.9,189.5,29
"T10","2024-02",13.9,22,8,69,42.2,189.5,35
"T11","2024-02",13.5,22.4,8.9,69,41.7,189.5,29
"T12","2024-02",12.8,22.5,9.7,64,42.4,189.5,12
"T13","2024-02",13.6,23.1,9.6,71,46,189.5,21
"T14","2024-02",13.4,20.5,7.1,76,45.6,189.5,27
"T15","2024-02",13.6,24,10.3,70,41.2,189.5,2
"T16","2024-02",15,22,7,73,45.7,189.5,28
"T17","2024-02",14.6,21.1,6.5,79,46,189.5,47
"T18","2024-02",14.4,24,9.6,68,43,189.5,11
"T19","2024-02",14.3,23.2,9,70,44.2,189.5,18
"T20","2024-02",14.9,21.7,6.9,78,44.8,189.5,37
"T21","2024-02",13.9,21.9,8.1,75,46,189.5,31
"T22","2024-02",13.8,21,7.2,70,42.8,189.5,31
"T23","2024-02",12.6,22.5,9.9,71,42.6,189.5,11
"T24","2024-02",13.9,22.2,8.4,74,46,189.5,37
"T25","2024-02",14.9,20.4,5.6,88,46,189.5,52
"T26","2024-02",14.5,19.8,5.3,83,46,189.5,49
"T27","2024-02",15,18.8,3.8,83,46,189.5,55
"T28","2024-02",13.5,23.7,10.2,75,43.5,189.5,15
"T29","2024-02",14.4,20.1,5.7,84,46,189.5,49
"T30","2024-02",13.9,23,9.1,79,46,189.5,29
"T31","2024-02",14,20.2,6.2,82,46,189.5,48
"T32","2024-02",14.4,21.4,6.9,86,46,189.5,43
"T33","2024-02",13.9,22.8,9,83,46,189.5,22
"T34","2024-02",13.6,22.6,9,78,46,189.5,29
"T35","2024-02",14.4,21.1,6.7,77,46,189.5,44
"T36","2024-02",14.1,21.2,7.1,83,46,189.5,39
"T01","2024-03",12.2,24,11.8,67,46,293.8,2
"T02","2024-03",12.9,19.8,7,79,46,293.8,50
"T03","2024-03",12.3,21.6,9.3,72,46,293.8,19
"T04","2024-03",12.6,20.5,7.8,73,46,293.8,34
"T05","2024-03",12.2,21.6,9.4,67,46,293.8,4
"T06","2024-03",11.9,20,8.1,74,46,293.8,27
"T07","2024-03",12.1,21,8.9,72,46,293.8,14
"T08","2024-03",12.7,21.5,8.8,67,46,293.8,13
"T09","2024-03",12.1,19.9,7.8,72,46,293.8,29
"T10","2024-03",12.3,19.2,6.8,71,46,293.8,35
"T11","2024-03",12.5,21.2,8.7,79,46,293.8,29
"T12","2024-03",12.4,22.4,9.9,70,46,293.8,12
"T13","2024-03",12,21.2,9.2,72,46,293.8,21
"T14","2024-03",12.2,19.9,7.7,74,46,293.8,27
"T15","2024-03",11.9,22.4,10.5,69,46,293.8,2
"T16","2024-03",12.7,21,8.3,75,46,293.8,28
"T17","2024-03",12.7,19.2,6.5,78,46,293.8,47
"T18","2024-03",12.1,22.4,10.3,71,46,293.8,11
"T19","2024-03",12,20.3,8.3,74,46,293.8,18
"T20","2024-03",13.1,19.4,6.3,80,46,293.8,37
"T21","2024-03",11.9,19.7,7.7,68,46,293.8,31
"T22","2024-03",11.5,22.4,10.9,78,46,293.8,31
"T23","2024-03",12.4,21.9,9.4,70,46,293.8,11
"T24","2024-03",12.8,20.3,7.5,78,46,293.8,37
"T25","2024-03",13.3,18.3,5,88,46,293.8,52
"T26","2024-03",13.5,18.7,5.2,86,46,293.8,49
"T27","2024-03",13.5,18.8,5.3,86,46,293.8,55
"T28","2024-03",12.6,20.5,7.9,79,46,293.8,15
"T29","2024-03",12.6,20.4,7.9,88,46,293.8,49
"T30","2024-03",12.4,20.8,8.3,81,46,293.8,29
"T31","2024-03",12.8,18.7,5.9,85,46,293.8,48
"T32","2024-03",13.3,19.4,6.2,87,46,293.8,43
"T33","2024-03",12.9,21.6,8.7,83,46,293.8,22
"T34","2024-03",13.2,21,7.8,83,46,293.8,29
"T35","2024-03",12.8,18.5,5.7,82,46,293.8,44
"T36","2024-03",13,20.8,7.8,89,46,293.8,39
"T01","2024-04",11.4,20.7,9.4,71,45.2,263,2
"T02","2024-04",12.4,16.7,4.2,75,46,263,50
"T03","2024-04",12.1,19.8,7.8,72,46,263,19
"T04","2024-04",11.7,19.5,7.8,68,46,263,34
"T05","2024-04",11.7,21.8,10.1,68,46,263,4
"T06","2024-04",11.4,20.5,9.2,72,46,263,27
"T07","2024-04",11.4,19.6,8.3,71,46,263,14
"T08","2024-04",12.7,20.4,7.6,70,46,263,13
"T09","2024-04",12.6,19.3,6.7,67,46,263,29
"T10","2024-04",12.1,20.1,8,77,46,263,35
"T11","2024-04",11.7,20.2,8.5,79,46,263,29
"T12","2024-04",11.6,19.6,8,73,46,263,12
"T13","2024-04",13,21,7.9,76,46,263,21
"T14","2024-04",11.7,20.7,9,80,46,263,27
"T15","2024-04",11.5,21.4,9.9,69,46,263,2
"T16","2024-04",12.1,19.9,7.8,76,46,263,28
"T17","2024-04",12.8,18.5,5.6,79,46,263,47
"T18","2024-04",12.2,21.3,9,72,46,263,11
"T19","2024-04",12.2,19.9,7.6,73,46,263,18
"T20","2024-04",12,19.3,7.4,82,46,263,37
"T21","2024-04",13.4,19.1,5.8,74,46,263,31
"T22","2024-04",11.5,19,7.5,76,46,263,31
"T23","2024-04",11.7,21.1,9.4,76,46,263,11
"T24","2024-04",12.4,18.5,6.1,78,46,263,37
"T25","2024-04",13.8,17.4,3.6,84,46,263,52
"T26","2024-04",12.9,18.3,5.4,84,46,263,49
"T27","2024-04",12.8,17.6,4.8,89,46,263,55
"T28","2024-04",12.3,19.2,6.9,80,46,263,15
"T29","2024-04",11.7,19.9,8.2,85,46,263,49
"T30","2024-04",12.8,20,7.2,87,46,263,29
"T31","2024-04",12.6,18.6,6,88,46,263,48
"T32","2024-04",13.2,18,4.8,88,46,263,43
"T33","2024-04",12,19.6,7.6,85,46,263,22
"T34","2024-04",12,19.3,7.3,85,46,263,29
"T35","2024-04",12.8,17.8,4.9,86,46,263,44
"T36","2024-04",13.2,19.5,6.3,83,46,263,39
"T01","2024-05",12.5,23.2,10.6,66,46,241.8,2
"T02","2024-05",13.3,19.4,6.1,75,46,241.8,50
"T03","2024-05",13.1,22.1,8.9,71,46,241.8,19
"T04","2024-05",13.1,19.9,6.8,70,46,241.8,34
"T05","2024-05",12.8,22,9.2,62,46,241.8,4
"T06","2024-05",12.2,20.9,8.8,73,46,241.8,27
"T07","2024-05",12.5,23,10.5,69,46,241.8,14
"T08","2024-05",12.5,22.1,9.6,67,46,241.8,13
"T09","2024-05",13.6,19.6,6,71,46,241.8,29
"T10","2024-05",12.9,20.2,7.3,72,46,241.8,35
"T11","2024-05",13.5,20.9,7.5,77,46,241.8,29
"T12","2024-05",12.9,21.4,8.5,64,45.5,241.8,12
"T13","2024-05",13.2,22.2,9,77,46,241.8,21
"T14","2024-05",13.5,20.6,7.1,79,46,241.8,27
"T15","2024-05",11.9,21.9,10,67,46,241.8,2
"T16","2024-05",13.2,20.8,7.6,80,46,241.8,28
"T17","2024-05",13.3,21.2,7.9,78,46,241.8,47
"T18","2024-05",13.8,23.4,9.7,82,46,241.8,11
"T19","2024-05",13.2,21.2,8,77,46,241.8,18
"T20","2024-05",13.2,20.5,7.3,79,46,241.8,37
"T21","2024-05",12.7,21.2,8.5,77,46,241.8,31
"T22","2024-05",12.4,21.5,9.2,74,46,241.8,31
"T23","2024-05",13,22.3,9.2,73,43.8,241.8,11
"T24","2024-05",13,20.1,7.2,79,46,241.8,37
"T25","2024-05",14.1,19.6,5.5,94,46,241.8,52
"T26","2024-05",14.1,19.7,5.6,86,46,241.8,49
"T27","2024-05",14.5,18.8,4.3,90,46,241.8,55
"T28","2024-05",13.2,22.4,9.2,76,46,241.8,15
"T29","2024-05",13.7,20.4,6.7,84,46,241.8,49
"T30","2024-05",13.8,22,8.1,79,46,241.8,29
"T31","2024-05",14.4,18.4,4.1,84,46,241.8,48
"T32","2024-05",13.3,20.7,7.4,88,46,241.8,43
"T33","2024-05",13.2,22.2,9,84,46,241.8,22
"T34","2024-05",12.9,21.2,8.2,82,46,241.8,29
"T35","2024-05",13.7,19.3,5.7,86,46,241.8,44
"T36","2024-05",13.5,19.7,6.2,89,46,241.8,39
"T01","2024-06",13.7,23.2,9.5,68,44.3,265.1,2
"T02","2024-06",14.9,21,6.2,73,46,265.1,50
"T03","2024-06",13.6,23.5,9.9,73,46,265.1,19
"T04","2024-06",13.7,22.3,8.6,71,46,265.1,34
"T05","2024-06",13.1,24.1,11,65,45.2,265.1,4
"T06","2024-06",14.3,22.8,8.6,68,46,265.1,27
"T07","2024-06",14.1,24,9.8,65,46,265.1,14
"T08","2024-06",13.6,23.9,10.4,69,45.7,265.1,13
"T09","2024-06",13.6,22.4,8.8,72,46,265.1,29
"T10","2024-06",14,21.9,7.9,70,46,265.1,35
"T11","2024-06",14.2,24.2,10,68,46,265.1,29
"T12","2024-06",13.8,24.9,11.1,66,46,265.1,12
"T13","2024-06",14.5,23.5,9,74,46,265.1,21
"T14","2024-06",14.7,22.9,8.2,70,46,265.1,27
"T15","2024-06",13.7,24.3,10.6,68,46,265.1,2
"T16","2024-06",14,23.7,9.7,72,46,265.1,28
"T17","2024-06",13.9,21.7,7.8,79,46,265.1,47
"T18","2024-06",14,26,12,71,46,265.1,11
"T19","2024-06",13.8,24,10.1,74,46,265.1,18
"T20","2024-06",14.2,22.7,8.5,77,46,265.1,37
"T21","2024-06",14.7,23.3,8.7,81,46,265.1,31
"T22","2024-06",13.4,22.3,8.9,75,46,265.1,31
"T23","2024-06",14,25,10.9,70,46,265.1,11
"T24","2024-06",14.7,22.7,8,74,46,265.1,37
"T25","2024-06",14.1,20.1,5.9,85,46,265.1,52
"T26","2024-06",14.4,21,6.6,83,46,265.1,49
"T27","2024-06",14.3,20.7,6.3,92,46,265.1,55
"T28","2024-06",13.2,24.2,11,79,46,265.1,15
"T29","2024-06",14.9,21.8,6.9,79,46,265.1,49
"T30","2024-06",14.6,23,8.3,83,46,265.1,29
"T31","2024-06",14.8,22,7.2,82,46,265.1,48
"T32","2024-06",14.9,21.7,6.8,76,46,265.1,43
"T33","2024-06",14.8,23.4,8.7,76,46,265.1,22
"T34","2024-06",14.4,24,9.6,77,46,265.1,29
"T35","2024-06",14.9,22,7.1,83,46,265.1,44
"T36","2024-06",14.4,23.6,9.2,81,46,265.1,39
"T01","2024-07",15.5,26.9,11.4,65,39.5,184,2
"T02","2024-07",16.4,24.7,8.4,72,43.4,184,50
"T03","2024-07",16.2,25.3,9.1,70,39.8,184,19
"T04","2024-07",16.3,25.2,8.9,65,40.1,184,34
"T05","2024-07",16.2,27.2,11.1,60,34.4,184,4
"T06","2024-07",16.3,24.9,8.6,66,42.4,184,27
"T07","2024-07",16.2,26.5,10.3,62,38.7,184,14
"T08","2024-07",16.3,28.8,12.5,62,39.8,184,13
"T09","2024-07",15.8,23.8,8,64,37.9,184,29
"T10","2024-07",16.4,24.1,7.7,67,43.3,184,35
"T11","2024-07",15.6,25.5,9.9,61,40.6,184,29
"T12","2024-07",15.6,28.1,12.5,66,35,184,12
"T13","2024-07",15.8,25.5,9.7,70,41.4,184,21
"T14","2024-07",15.3,27,11.6,71,42.1,184,27
"T15","2024-07",15.9,27.1,11.2,63,40.4,184,2
"T16","2024-07",16.5,25.1,8.6,69,44.8,184,28
"T17","2024-07",16.2,24.2,8,73,43.9,184,47
"T18","2024-07",15.8,26.9,11.1,63,40.7,184,11
"T19","2024-07",16.3,26.3,10,66,41.2,184,18
"T20","2024-07",15.8,26,10.2,75,44.3,184,37
"T21","2024-07",16.7,24.6,7.9,71,42.1,184,31
"T22","2024-07",16.3,24.3,8,72,46,184,31
"T23","2024-07",16.1,25.7,9.6,69,41,184,11
"T24","2024-07",16.7,25.7,9,76,43.6,184,37
"T25","2024-07",17.6,23.7,6.1,84,46,184,52
"T26","2024-07",17.8,24.1,6.3,77,46,184,49
"T27","2024-07",16.3,23.2,6.9,80,46,184,55
"T28","2024-07",16.6,26.7,10.1,71,46,184,15
"T29","2024-07",17.8,24.3,6.4,83,46,184,49
"T30","2024-07",16,24.8,8.8,77,46,184,29
"T31","2024-07",16.8,24.5,7.7,75,46,184,48
"T32","2024-07",17,25.3,8.3,79,46,184,43
"T33","2024-07",16.2,25.6,9.4,80,46,184,22
"T34","2024-07",16.4,26.2,9.8,72,46,184,29
"T35","2024-07",16.3,24.7,8.4,78,46,184,44
"T36","2024-07",16.5,24.5,8,80,46,184,39
"T01","2024-08",16.6,28.9,12.3,51,30.8,135.9,2
"T02","2024-08",18.1,26.1,8,66,34.1,135.9,50
"T03","2024-08",16.6,28.5,11.9,63,31.3,135.9,19
"T04","2024-08",16.4,26.9,10.5,60,35,135.9,34
"T05","2024-08",17.4,30,12.6,58,30.6,135.9,4
"T06","2024-08",16.6,27.2,10.6,61,30.7,135.9,27
"T07","2024-08",17.2,27.4,10.1,56,33.5,135.9,14
"T08","2024-08",16.6,27.8,11.3,65,31.4,135.9,13
"T09","2024-08",17.2,27.6,10.4,66,34.4,135.9,29
"T10","2024-08",17.5,27.2,9.7,59,36.4,135.9,35
"T11","2024-08",17.2,27.6,10.4,65,38.3,135.9,29
"T12","2024-08",17.3,29.6,12.3,58,32.7,135.9,12
"T13","2024-08",17.9,27.9,10,65,35.3,135.9,21
"T14","2024-08",16.9,26.4,9.5,64,37.3,135.9,27
"T15","2024-08",16.8,30.1,13.3,67,34.8,135.9,2
"T16","2024-08",17,28,10.9,70,39.9,135.9,28
"T17","2024-08",18,26.4,8.3,70,39.1,135.9,47
"T18","2024-08",17.2,30,12.7,66,35.8,135.9,11
"T19","2024-08",17.7,29.6,11.9,61,37.5,135.9,18
"T20","2024-08",17.9,26.2,8.3,70,41.1,135.9,37
"T21","2024-08",18.7,28.5,9.8,66,39.1,135.9,31
"T22","2024-08",17.6,27.5,10,69,41.7,135.9,31
"T23","2024-08",16.8,28.3,11.5,64,34.1,135.9,11
"T24","2024-08",17.9,26.9,9,67,39.4,135.9,37
"T25","2024-08",17.6,26.2,8.6,80,46,135.9,52
"T26","2024-08",19.2,26.5,7.2,79,46,135.9,49
"T27","2024-08",18.9,25.8,6.9,79,46,135.9,55
"T28","2024-08",17.7,29.4,11.8,71,41.1,135.9,15
"T29","2024-08",17.6,26.6,9,71,46,135.9,49
"T30","2024-08",17.2,28.2,11,67,40.2,135.9,29
"T31","2024-08",18.9,25.8,6.9,72,46,135.9,48
"T32","2024-08",17.9,25.5,7.6,75,46,135.9,43
"T33","2024-08",16.9,27.6,10.7,65,39.8,135.9,22
"T34","2024-08",17,27.7,10.7,71,45.7,135.9,29
"T35","2024-08",18,26.1,8,73,46,135.9,44
"T36","2024-08",18,27.6,9.6,75,46,135.9,39
"T01","2024-09",18.5,31.7,13.2,53,17.8,45.2,2
"T02","2024-09",18.1,28.4,10.3,63,27.2,45.2,50
"T03","2024-09",18.1,29.3,11.2,55,25.9,45.2,19
"T04","2024-09",18.7,28,9.2,67,24.4,45.2,34
"T05","2024-09",17.4,30.6,13.2,55,21.4,45.2,4
"T06","2024-09",17.9,29.4,11.5,59,18.7,45.2,27
"T07","2024-09",17.1,30.9,13.7,56,21.4,45.2,14
"T08","2024-09",16.8,30.3,13.5,58,17.1,45.2,13
"T09","2024-09",18.2,28.8,10.6,61,23.1,45.2,29
"T10","2024-09",17.8,28.3,10.5,61,23.9,45.2,35
"T11","2024-09",18,29.1,11.1,58,23.9,45.2,29
"T12","2024-09",18.1,30.6,12.5,55,21.4,45.2,12
"T13","2024-09",18.2,29.6,11.5,62,29.4,45.2,21
"T14","2024-09",17.7,29.7,12.1,63,25.7,45.2,27
"T15","2024-09",16.7,31.8,15.1,59,22.9,45.2,2
"T16","2024-09",18,31.2,13.2,69,29.9,45.2,28
"T17","2024-09",18.4,27.3,8.9,72,28.8,45.2,47
"T18","2024-09",17.9,29.7,11.8,58,28.8,45.2,11
"T19","2024-09",19.1,29.4,10.3,61,22.7,45.2,18
"T20","2024-09",18.4,28.4,10,72,29.9,45.2,37
"T21","2024-09",18.4,28.2,9.8,68,27,45.2,31
"T22","2024-09",17.6,28.1,10.5,67,29,45.2,31
"T23","2024-09",17.7,31.4,13.7,59,22.3,45.2,11
"T24","2024-09",18.2,28.2,10,72,30.5,45.2,37
"T25","2024-09",20.2,28.2,8.1,77,32.3,45.2,52
"T26","2024-09",18.6,27.6,9,75,36.7,45.2,49
"T27","2024-09",18.9,27,8.2,78,34,45.2,55
"T28","2024-09",18.2,31.6,13.4,68,25.6,45.2,15
"T29","2024-09",18.1,27.6,9.5,67,32.2,45.2,49
"T30","2024-09",17.8,29.5,11.7,74,33.2,45.2,29
"T31","2024-09",18.4,28.1,9.7,78,35.7,45.2,48
"T32","2024-09",18.8,28,9.2,69,33.6,45.2,43
"T33","2024-09",19,29.4,10.4,67,25.6,45.2,22
"T34","2024-09",18.8,28.2,9.4,68,30.3,45.2,29
"T35","2024-09",18.8,27.8,9,75,34.7,45.2,44
"T36","2024-09",18.7,29,10.3,73,33.7,45.2,39
"T01","2024-10",17.5,30.8,13.3,55,20.7,57.9,2
"T02","2024-10",17.5,28.7,11.2,65,26.2,57.9,50
"T03","2024-10",17.4,30.2,12.7,60,19.6,57.9,19
"T04","2024-10",18,28,10.1,57,22.5,57.9,34
"T05","2024-10",17.5,31.3,13.8,54,16.7,57.9,4
"T06","2024-10",18,29.8,11.8,53,25.2,57.9,27
"T07","2024-10",16.9,29.7,12.9,57,22.6,57.9,14
"T08","2024-10",17.3,30.5,13.1,53,21.4,57.9,13
"T09","2024-10",17.5,28.4,10.9,58,23.8,57.9,29
"T10","2024-10",17.4,29.4,12,59,23.8,57.9,35
"T11","2024-10",17.2,28.7,11.5,63,21.9,57.9,29
"T12","2024-10",18,31.3,13.4,58,20.2,57.9,12
"T13","2024-10",18.3,29.5,11.1,64,29.8,57.9,21
"T14","2024-10",18.6,29,10.4,61,27.3,57.9,27
"T15","2024-10",16.9,32.1,15.3,58,21.5,57.9,2
"T16","2024-10",17.9,30.3,12.4,58,30.3,57.9,28
"T17","2024-10",18.8,29.3,10.5,73,30.9,57.9,47
"T18","2024-10",17.8,31.7,13.9,55,24.9,57.9,11
"T19","2024-10",17.1,30.1,13,63,26,57.9,18
"T20","2024-10",17,30.2,13.2,71,27.9,57.9,37
"T21","2024-10",18,29.3,11.3,67,26.9,57.9,31
"T22","2024-10",17.8,29.4,11.6,66,30.3,57.9,31
"T23","2024-10",17.7,30.5,12.8,63,23.7,57.9,11
"T24","2024-10",18.3,29.6,11.3,68,26.1,57.9,37
"T25","2024-10",19.1,29.1,10.1,73,34.8,57.9,52
"T26","2024-10",19.1,28.5,9.4,75,34,57.9,49
"T27","2024-10",19.4,28.4,9.1,77,36.6,57.9,55
"T28","2024-10",17.6,30.2,12.6,71,29.7,57.9,15
"T29","2024-10",18.3,28.1,9.8,77,37.9,57.9,49
"T30","2024-10",18.4,30.2,11.9,73,32.7,57.9,29
"T31","2024-10",18.8,28.3,9.4,68,36.3,57.9,48
"T32","2024-10",18.9,30.5,11.6,77,34.3,57.9,43
"T33","2024-10",18.8,30.7,11.8,63,29.5,57.9,22
"T34","2024-10",19.2,30.7,11.5,69,28.6,57.9,29
"T35","2024-10",19.2,28.8,9.6,72,36.6,57.9,44
"T36","2024-10",18.1,30.1,12,71,37.7,57.9,39
"T01","2024-11",17.1,31.2,14.1,52,16.4,36.2,2
"T02","2024-11",18.3,26.5,8.1,67,25.7,36.2,50
"T03","2024-11",16.9,29.2,12.4,56,18.9,36.2,19
"T04","2024-11",17.6,26.8,9.2,62,21.3,36.2,34
"T05","2024-11",16.7,30.3,13.6,55,16.7,36.2,4
"T06","2024-11",17.7,28,10.3,63,19.9,36.2,27
"T07","2024-11",17.5,27.9,10.4,56,18.9,36.2,14
"T08","2024-11",17.1,28.4,11.4,51,18.7,36.2,13
"T09","2024-11",17.9,28.7,10.8,63,21.3,36.2,29
"T10","2024-11",18.2,27.8,9.6,65,22.7,36.2,35
"T11","2024-11",17.8,29.2,11.3,60,20.1,36.2,29
"T12","2024-11",17.4,30.2,12.8,57,19.5,36.2,12
"T13","2024-11",18.1,29.1,11.1,68,20.7,36.2,21
"T14","2024-11",18.1,28.5,10.4,65,22.9,36.2,27
"T15","2024-11",17.4,30.1,12.8,60,21.7,36.2,2
"T16","2024-11",17.6,28.5,10.9,65,22.5,36.2,28
"T17","2024-11",18.4,26.4,8,69,25.7,36.2,47
"T18","2024-11",17.5,30.6,13,62,21.7,36.2,11
"T19","2024-11",17.5,30.2,12.7,57,22.9,36.2,18
"T20","2024-11",17.7,27.6,9.8,68,25.7,36.2,37
"T21","2024-11",17.6,27.4,9.8,66,26.8,36.2,31
"T22","2024-11",18.3,28.8,10.6,59,22.8,36.2,31
"T23","2024-11",17.3,28.3,11,54,20.4,36.2,11
"T24","2024-11",18.3,27.6,9.3,61,26.9,36.2,37
"T25","2024-11",18.9,26.3,7.4,77,36.4,36.2,52
"T26","2024-11",18.9,27.7,8.8,73,32.9,36.2,49
"T27","2024-11",18.9,25.5,6.6,76,34.1,36.2,55
"T28","2024-11",17.7,29.2,11.5,68,27.7,36.2,15
"T29","2024-11",19.5,27.2,7.7,76,32.6,36.2,49
"T30","2024-11",17.7,27.7,10,70,30.9,36.2,29
"T31","2024-11",18,26.3,8.3,70,35.1,36.2,48
"T32","2024-11",19.5,27.3,7.8,75,35.2,36.2,43
"T33","2024-11",17.9,28.3,10.4,70,26.8,36.2,22
"T34","2024-11",18.6,28.6,10,61,33.5,36.2,29
"T35","2024-11",18.9,26.8,7.9,69,33.1,36.2,44
"T36","2024-11",19.1,26.9,7.7,74,33.8,36.2,39
"T01","2024-12",16.5,28.4,11.9,57,22.1,69.2,2
"T02","2024-12",17.4,25.4,8,71,29.3,69.2,50
"T03","2024-12",15.6,27.5,11.9,58,22.9,69.2,19
"T04","2024-12",15.9,26,10.1,70,26.3,69.2,34
"T05","2024-12",16.1,29,12.8,58,22,69.2,4
"T06","2024-12",16.4,25.6,9.3,65,22.1,69.2,27
"T07","2024-12",15.8,29.2,13.4,56,23.8,69.2,14
"T08","2024-12",16.1,26.5,10.4,58,25.5,69.2,13
"T09","2024-12",16.7,27.1,10.4,60,25.5,69.2,29
"T10","2024-12",17.2,27.7,10.6,64,26.9,69.2,35
"T11","2024-12",15.2,26.1,10.9,67,29.4,69.2,29
"T12","2024-12",16.6,28.5,11.9,57,24.3,69.2,12
"T13","2024-12",16.9,28.6,11.7,67,28.4,69.2,21
"T14","2024-12",16.9,27.1,10.2,68,31,69.2,27
"T15","2024-12",16,29.4,13.4,63,23.3,69.2,2
"T16","2024-12",17.1,27.1,10.1,71,31.7,69.2,28
"T17","2024-12",18.2,25.4,7.2,67,27.1,69.2,47
"T18","2024-12",18,27.7,9.7,60,26.7,69.2,11
"T19","2024-12",16.8,28.1,11.3,64,27.4,69.2,18
"T20","2024-12",17.4,27.5,10.1,68,29.8,69.2,37
"T21","2024-12",17.4,26.5,9.1,66,28.8,69.2,31
"T22","2024-12",16.6,26.1,9.5,72,31.8,69.2,31
"T23","2024-12",16,27.8,11.8,61,28.6,69.2,11
"T24","2024-12",16.7,26.6,9.9,68,32.5,69.2,37
"T25","2024-12",18.1,25.5,7.4,75,35.6,69.2,52
"T26","2024-12",17.6,25.8,8.2,78,38.1,69.2,49
"T27","2024-12",17.1,25.7,8.7,77,42.5,69.2,55
"T28","2024-12",16.9,28.9,12,71,31.8,69.2,15
"T29","2024-12",17.6,25.6,8,76,37.6,69.2,49
"T30","2024-12",16.9,26.7,9.8,76,35.2,69.2,29
"T31","2024-12",17.8,25.7,7.9,83,37.8,69.2,48
"T32","2024-12",17.4,25.7,8.2,76,36.6,69.2,43
"T33","2024-12",16.8,28.5,11.7,70,34.3,69.2,22
"T34","2024-12",16.4,26.8,10.5,69,34.5,69.2,29
"T35","2024-12",17.1,25.4,8.3,73,37.1,69.2,44
"T36","2024-12",17.4,27.1,9.7,76,36.4,69.2,39
"T01","2025-01",13.5,24.3,10.8,62,32,162.1,15
"T02","2025-01",14.9,21.7,6.8,72,39.8,162.1,52
"T03","2025-01",14.8,24.9,10.1,68,34.9,162.1,20
"T04","2025-01",14.4,23.8,9.3,66,38.6,162.1,28
"T05","2025-01",14.5,25.5,11,62,34.1,162.1,2
"T06","2025-01",14.9,24.7,9.8,70,37.2,162.1,25
"T07","2025-01",14.6,24.1,9.6,56,34.4,162.1,13
"T08","2025-01",14.2,26,11.8,65,38.5,162.1,8
"T09","2025-01",15.8,25.5,9.7,66,35.9,162.1,24
"T10","2025-01",16,23.2,7.2,67,42.8,162.1,42
"T11","2025-01",15.4,22.6,7.2,71,39.2,162.1,41
"T12","2025-01",14.6,24.5,10,61,33.9,162.1,14
"T13","2025-01",14.8,24.6,9.8,71,39,162.1,23
"T14","2025-01",14.9,23,8,70,43.6,162.1,28
"T15","2025-01",15.8,25.3,9.5,68,38.4,162.1,6
"T16","2025-01",15.7,22,6.3,71,46,162.1,39
"T17","2025-01",15.4,23.3,7.9,77,45.5,162.1,43
"T18","2025-01",15,26.5,11.4,61,38.4,162.1,4
"T19","2025-01",14.8,23.6,8.8,64,41.5,162.1,24
"T20","2025-01",14.4,22.9,8.5,68,41.1,162.1,38
"T21","2025-01",16.8,21.7,4.9,72,44,162.1,48
"T22","2025-01",15,23.6,8.6,69,43.1,162.1,33
"T23","2025-01",15,26.6,11.6,70,33.6,162.1,5
"T24","2025-01",15.7,23.8,8.1,76,43.9,162.1,31
"T25","2025-01",15.6,22.6,7,80,46,162.1,49
"T26","2025-01",15.4,23.4,8,81,46,162.1,45
"T27","2025-01",15.9,22.3,6.3,80,46,162.1,53
"T28","2025-01",14.6,24.5,9.9,73,41.4,162.1,6
"T29","2025-01",16,23.1,7.1,81,46,162.1,50
"T30","2025-01",15.1,23.1,8,79,46,162.1,42
"T31","2025-01",15.2,23,7.8,74,46,162.1,38
"T32","2025-01",15.7,22.4,6.7,78,46,162.1,36
"T33","2025-01",15.5,23.5,7.9,78,45.9,162.1,34
"T34","2025-01",15.3,23.3,8,80,46,162.1,42
"T35","2025-01",17,22.2,5.3,81,46,162.1,51
"T36","2025-01",14.8,23.3,8.5,79,43.1,162.1,29
"T01","2025-02",13.1,22.4,9.3,70,39.2,205,15
"T02","2025-02",13.4,20.1,6.7,68,46,205,52
"T03","2025-02",13,21.9,8.9,64,44.2,205,20
"T04","2025-02",12.9,21.3,8.4,69,42.7,205,28
"T05","2025-02",12.9,22.9,10,67,38.9,205,2
"T06","2025-02",13,22.9,9.9,73,45.5,205,25
"T07","2025-02",12.3,22.3,10,63,43.6,205,13
"T08","2025-02",12.3,22.5,10.2,61,42.3,205,8
